season,team_a,team_b,seed_a,seed_b,seed_diff,round_num,resume_diff,elo_diff,b_power_diff,r_score_diff,kadj_em_diff,bart_diff,preseason_em_diff,seed_champ_pct_diff,seed_a_upset_rate_vs_seed_b,season_upsets_round,season_upsets_total,h2h_win_pct,h2h_point_diff,last10_win_pct_diff,last10_margin_diff,path_beaten_strength_diff,label
2009,Michigan St,Louisville,2.0,1.0,1.0,8.0,1.0,5.0,8.0,0.0,-2.584699999999998,-0.025999999999999912,,-0.02200000000000013,0.09090909090909091,1.0,9.0,0.5,0.0,-0.09999999999999998,-8.6,0.0,1
2009,Louisville,Michigan St,1.0,2.0,-1.0,8.0,-1.0,-5.0,-8.0,0.0,2.584699999999998,0.025999999999999912,,0.02200000000000013,0.9090909090909091,1.0,9.0,0.5,0.0,0.09999999999999998,8.6,0.0,0
2010,Tennessee,Ohio St,6.0,2.0,4.0,8.0,-17.0,13.0,32.0,-1.0,-8.078499999999998,-0.05699999999999994,,-0.665,0.09090909090909091,1.0,16.0,0.5,0.0,-0.09999999999999998,-6.499999999999999,0.0,1
2010,Ohio St,Tennessee,2.0,6.0,-4.0,8.0,17.0,-13.0,-32.0,1.0,8.078499999999998,0.05699999999999994,,0.665,0.9090909090909091,1.0,16.0,0.5,0.0,0.09999999999999998,6.499999999999999,0.0,0
2010,Butler,Kansas St,5.0,2.0,3.0,8.0,,,,,,,,-0.46699999999999997,0.4,1.0,16.0,0.5,0.0,0.30000000000000004,5.6,-1.5,1
2010,Kansas St,Butler,2.0,5.0,-3.0,8.0,,,,,,,,0.46699999999999997,0.6,1.0,16.0,0.5,0.0,-0.30000000000000004,-5.6,1.5,0
2010,West Virginia,Kentucky,2.0,1.0,1.0,8.0,13.0,2.0,-4.0,-0.09999999999999432,0.822499999999998,-0.008999999999999897,,-0.02200000000000013,0.09090909090909091,1.0,16.0,0.5,0.0,0.0,-7.800000000000001,0.0,1
2010,Kentucky,West Virginia,1.0,2.0,-1.0,8.0,-13.0,-2.0,4.0,0.09999999999999432,-0.822499999999998,0.008999999999999897,,0.02200000000000013,0.9090909090909091,1.0,16.0,0.5,0.0,0.0,7.800000000000001,0.0,0
2010,Duke,Baylor,1.0,3.0,-2.0,8.0,7.0,-10.0,-9.0,0.10000000000000853,8.1482,0.04899999999999993,,0.19200000000000006,0.7333333333333334,1.0,16.0,0.5,0.0,0.09999999999999998,4.699999999999999,0.5,1
2010,Baylor,Duke,3.0,1.0,2.0,8.0,-7.0,10.0,9.0,-0.10000000000000853,-8.1482,-0.04899999999999993,,-0.19200000000000006,0.26666666666666666,1.0,16.0,0.5,0.0,-0.09999999999999998,-4.699999999999999,-0.5,0
2011,Kansas,Richmond,1.0,12.0,-11.0,8.0,45.0,-20.0,-36.0,22.099999999999994,13.128899999999998,0.132,,0.9530000000000001,0.9090909090909091,3.0,16.0,0.5,0.0,0.09999999999999998,5.1,-3.5,1
2011,Richmond,Kansas,12.0,1.0,11.0,8.0,-45.0,20.0,36.0,-22.099999999999994,-13.128899999999998,-0.132,,-0.9530000000000001,0.09090909090909091,3.0,16.0,0.5,0.0,-0.09999999999999998,-5.1,3.5,0
2011,Kentucky,Ohio St,4.0,1.0,3.0,8.0,-2.0,9.0,8.0,-0.20000000000000284,-6.9605,-0.027000000000000024,,-0.2410000000000001,0.05,3.0,16.0,0.5,0.0,0.0,-6.600000000000001,7.0,1
2011,Ohio St,Kentucky,1.0,4.0,-3.0,8.0,2.0,-9.0,-8.0,0.20000000000000284,6.9605,0.027000000000000024,,0.2410000000000001,0.95,3.0,16.0,0.5,0.0,0.0,6.600000000000001,-7.0,0
2011,North Carolina,Marquette,2.0,11.0,-9.0,8.0,-9.0,-56.0,-12.0,33.5,3.4130000000000003,0.04300000000000004,,0.859,0.9375,3.0,16.0,0.5,0.0,0.20000000000000007,1.2000000000000002,-9.0,1
2011,Marquette,North Carolina,11.0,2.0,9.0,8.0,9.0,56.0,12.0,-33.5,-3.4130000000000003,-0.04300000000000004,,-0.859,0.0625,3.0,16.0,0.5,0.0,-0.20000000000000007,-1.2000000000000002,9.0,0
2011,VCU,Florida St,11.0,10.0,1.0,8.0,,,,,,,,-0.017,0.08333333333333333,3.0,16.0,0.5,0.0,-0.09999999999999998,-1.6,-4.0,1
2011,Florida St,VCU,10.0,11.0,-1.0,8.0,,,,,,,,0.017,0.9166666666666666,3.0,16.0,0.5,0.0,0.09999999999999998,1.6,4.0,0
2012,Baylor,Xavier,3.0,10.0,-7.0,8.0,19.0,-47.0,-45.0,36.599999999999994,9.8134,0.119,-0.2799999999999976,0.672,0.9,0.0,13.0,0.5,0.0,0.0,4.7,-5.5,1
2012,Xavier,Baylor,10.0,3.0,7.0,8.0,-19.0,47.0,45.0,-36.599999999999994,-9.8134,-0.119,0.2799999999999976,-0.672,0.1,0.0,13.0,0.5,0.0,0.0,-4.7,5.5,0
2012,Kansas,NC State,2.0,11.0,-9.0,8.0,75.0,-52.0,-41.0,84.30000000000001,13.7774,0.121,10.61,0.859,0.9375,0.0,13.0,0.5,0.0,0.30000000000000004,7.0,-6.5,1
2012,NC State,Kansas,11.0,2.0,9.0,8.0,-75.0,52.0,41.0,-84.30000000000001,-13.7774,-0.121,-10.61,-0.859,0.0625,0.0,13.0,0.5,0.0,-0.30000000000000004,-7.0,6.5,0
2012,Kentucky,Indiana,1.0,4.0,-3.0,8.0,4.0,-25.0,-10.0,0.29999999999999716,9.1889,0.051999999999999935,18.5,0.2410000000000001,0.95,0.0,13.0,0.0,-1.0,0.09999999999999998,3.3000000000000007,0.5,1
2012,Indiana,Kentucky,4.0,1.0,3.0,8.0,-4.0,25.0,10.0,-0.29999999999999716,-9.1889,-0.051999999999999935,-18.5,-0.2410000000000001,0.05,0.0,13.0,1.0,1.0,-0.09999999999999998,-3.3000000000000007,-0.5,0
2012,North Carolina,Ohio,1.0,13.0,-12.0,8.0,78.0,-29.0,-61.0,87.80000000000001,15.4898,0.17099999999999993,21.22,0.9930000000000001,0.9,0.0,13.0,0.5,0.0,0.0,4.799999999999999,-12.0,1
2012,Ohio,North Carolina,13.0,1.0,12.0,8.0,-78.0,29.0,61.0,-87.80000000000001,-15.4898,-0.17099999999999993,-21.22,-0.9930000000000001,0.1,0.0,13.0,0.5,0.0,0.0,-4.799999999999999,12.0,0
2013,Duke,Michigan St,2.0,3.0,-1.0,8.0,9.0,-4.0,-5.0,0.10000000000000853,3.4847,0.027999999999999914,-2.5599999999999987,0.16999999999999993,0.9473684210526316,1.0,14.0,0.5,0.0,0.09999999999999998,5.799999999999999,-1.0,1
2013,Michigan St,Duke,3.0,2.0,1.0,8.0,-9.0,4.0,5.0,-0.10000000000000853,-3.4847,-0.027999999999999914,2.5599999999999987,-0.16999999999999993,0.05263157894736842,1.0,14.0,0.5,0.0,-0.09999999999999998,-5.799999999999999,1.0,0
2013,Florida,FGCU,3.0,15.0,-12.0,8.0,,,,,,,,0.807,0.9090909090909091,1.0,14.0,0.5,0.0,-0.10000000000000009,5.4,-8.0,1
2013,FGCU,Florida,15.0,3.0,12.0,8.0,,,,,,,,-0.807,0.09090909090909091,1.0,14.0,0.5,0.0,0.10000000000000009,-5.4,8.0,0
2013,Louisville,Oregon,1.0,12.0,-11.0,8.0,26.0,-29.0,-44.0,16.0,16.2798,0.118,13.479999999999999,0.9530000000000001,0.9090909090909091,1.0,14.0,0.5,0.0,0.30000000000000004,13.400000000000002,-7.5,1
2013,Oregon,Louisville,12.0,1.0,11.0,8.0,-26.0,29.0,44.0,-16.0,-16.2798,-0.118,-13.479999999999999,-0.9530000000000001,0.09090909090909091,1.0,14.0,0.5,0.0,-0.30000000000000004,-13.400000000000002,7.5,0
2013,Michigan,Kansas,4.0,1.0,3.0,8.0,-12.0,16.0,3.0,-0.30000000000001137,-0.4303999999999988,-0.017000000000000015,0.14000000000000057,-0.2410000000000001,0.05,1.0,14.0,0.5,0.0,-0.20000000000000007,-8.8,7.0,1
2013,Kansas,Michigan,1.0,4.0,-3.0,8.0,12.0,-16.0,-3.0,0.30000000000001137,0.4303999999999988,0.017000000000000015,-0.14000000000000057,0.2410000000000001,0.95,1.0,14.0,0.5,0.0,0.20000000000000007,8.8,-7.0,0
2014,Connecticut,Iowa St,7.0,3.0,4.0,8.0,-9.0,13.0,4.0,-0.7000000000000028,-1.8353000000000002,-0.0020000000000000018,6.399999999999999,-0.5810000000000001,0.08333333333333333,2.0,19.0,0.5,0.0,-0.10000000000000009,-5.2,4.0,1
2014,Iowa St,Connecticut,3.0,7.0,-4.0,8.0,9.0,-13.0,-4.0,0.7000000000000028,1.8353000000000002,0.0020000000000000018,-6.399999999999999,0.5810000000000001,0.9166666666666666,2.0,19.0,0.5,0.0,0.10000000000000009,5.2,-4.0,0
2014,Kentucky,Louisville,8.0,4.0,4.0,8.0,-12.0,22.0,18.0,-1.2999999999999972,-9.417199999999998,-0.06899999999999995,-5.300000000000001,-0.595,0.07692307692307693,2.0,19.0,1.0,7.0,-0.30000000000000004,-16.7,4.0,1
2014,Louisville,Kentucky,4.0,8.0,-4.0,8.0,12.0,-22.0,-18.0,1.2999999999999972,9.417199999999998,0.06899999999999995,5.300000000000001,0.595,0.9230769230769231,2.0,19.0,0.0,-7.0,0.30000000000000004,16.7,-4.0,0
2014,Michigan,Tennessee,2.0,11.0,-9.0,8.0,51.0,-37.0,-2.0,41.8,1.0319000000000003,-0.0050000000000000044,4.900000000000002,0.859,0.9375,2.0,19.0,0.5,0.0,0.09999999999999998,-8.1,-2.5,1
2014,Tennessee,Michigan,11.0,2.0,9.0,8.0,-51.0,37.0,2.0,-41.8,-1.0319000000000003,0.0050000000000000044,-4.900000000000002,-0.859,0.0625,2.0,19.0,0.5,0.0,-0.09999999999999998,8.1,2.5,0
2014,Michigan St,Virginia,4.0,1.0,3.0,8.0,8.0,13.0,7.0,-0.09999999999999432,-2.639900000000001,-0.016999999999999904,7.0,-0.2410000000000001,0.05,2.0,19.0,0.5,0.0,-0.20000000000000007,-4.999999999999999,3.5,1
2014,Virginia,Michigan St,1.0,4.0,-3.0,8.0,-8.0,-13.0,-7.0,0.09999999999999432,2.639900000000001,0.016999999999999904,-7.0,0.2410000000000001,0.95,2.0,19.0,0.5,0.0,0.20000000000000007,4.999999999999999,-3.5,0
2015,Duke,Utah,1.0,5.0,-4.0,8.0,41.0,-19.0,-2.0,1.9000000000000057,2.4039,0.015000000000000013,14.02,0.4890000000000001,0.9444444444444444,1.0,10.0,0.5,0.0,0.30000000000000004,8.7,-4.0,1
2015,Utah,Duke,5.0,1.0,4.0,8.0,-41.0,19.0,2.0,-1.9000000000000057,-2.4039,-0.015000000000000013,-14.02,-0.4890000000000001,0.05555555555555555,1.0,10.0,0.5,0.0,-0.30000000000000004,-8.7,4.0,0
2015,Gonzaga,UCLA,2.0,11.0,-9.0,8.0,32.0,-48.0,-35.0,55.2,14.789299999999999,0.139,-1.1999999999999993,0.859,0.9375,1.0,10.0,1.0,13.0,0.20000000000000007,4.6000000000000005,-1.0,1
2015,UCLA,Gonzaga,11.0,2.0,9.0,8.0,-32.0,48.0,35.0,-55.2,-14.789299999999999,-0.139,1.1999999999999993,-0.859,0.0625,1.0,10.0,0.0,-13.0,-0.20000000000000007,-4.6000000000000005,1.0,0
2015,Louisville,NC State,4.0,8.0,-4.0,8.0,-8.0,-25.0,-18.0,6.6000000000000085,5.0615999999999985,0.07400000000000007,14.910000000000002,0.595,0.9230769230769231,1.0,10.0,0.0,-9.0,-0.20000000000000007,-3.0,-4.0,1
2015,NC State,Louisville,8.0,4.0,4.0,8.0,8.0,25.0,18.0,-6.6000000000000085,-5.0615999999999985,-0.07400000000000007,-14.910000000000002,-0.595,0.07692307692307693,1.0,10.0,1.0,9.0,0.20000000000000007,3.0,4.0,0
2015,Michigan St,Oklahoma,7.0,3.0,4.0,8.0,-25.0,1.0,9.0,-2.299999999999997,-3.1788000000000025,-0.013000000000000012,3.2799999999999994,-0.5810000000000001,0.08333333333333333,1.0,10.0,0.5,0.0,0.0,-1.5999999999999999,8.0,1
2015,Oklahoma,Michigan St,3.0,7.0,-4.0,8.0,25.0,-1.0,-9.0,2.299999999999997,3.1788000000000025,0.013000000000000012,-3.2799999999999994,0.5810000000000001,0.9166666666666666,1.0,10.0,0.5,0.0,0.0,1.5999999999999999,-8.0,0
2016,North Carolina,Indiana,1.0,5.0,-4.0,8.0,12.0,-13.0,-8.0,1.3000000000000114,5.2422,0.029999999999999916,1.8599999999999994,0.4890000000000001,0.9444444444444444,1.0,13.0,0.5,0.0,0.09999999999999998,4.4,-4.5,1
2016,Indiana,North Carolina,5.0,1.0,4.0,8.0,-12.0,13.0,8.0,-1.3000000000000114,-5.2422,-0.029999999999999916,-1.8599999999999994,-0.4890000000000001,0.05555555555555555,1.0,13.0,0.5,0.0,-0.09999999999999998,-4.4,4.5,0
2016,Notre Dame,Wisconsin,6.0,7.0,-1.0,8.0,6.0,2.0,4.0,9.5,-0.3838000000000026,-0.013000000000000012,-2.2799999999999976,0.086,0.9090909090909091,1.0,13.0,0.5,0.0,-0.09999999999999998,-5.4,-2.5,1
2016,Wisconsin,Notre Dame,7.0,6.0,1.0,8.0,-6.0,-2.0,-4.0,-9.5,0.3838000000000026,0.013000000000000012,2.2799999999999976,-0.086,0.09090909090909091,1.0,13.0,0.5,0.0,0.09999999999999998,5.4,2.5,0
2016,Syracuse,Gonzaga,10.0,11.0,-1.0,8.0,40.0,63.0,12.0,-49.099999999999994,-3.4255000000000013,-0.04400000000000004,-6.16,0.017,0.9166666666666666,1.0,13.0,0.5,0.0,-0.30000000000000004,-7.0,-2.5,1
2016,Gonzaga,Syracuse,11.0,10.0,1.0,8.0,-40.0,-63.0,-12.0,49.099999999999994,3.4255000000000013,0.04400000000000004,6.16,-0.017,0.08333333333333333,1.0,13.0,0.5,0.0,0.30000000000000004,7.0,2.5,0
2016,Virginia,Iowa St,1.0,4.0,-3.0,8.0,11.0,-37.0,-18.0,0.8000000000000114,8.0198,0.04799999999999993,5.09,0.2410000000000001,0.95,1.0,13.0,0.5,0.0,0.20000000000000007,6.8999999999999995,0.0,1
2016,Iowa St,Virginia,4.0,1.0,3.0,8.0,-11.0,37.0,18.0,-0.8000000000000114,-8.0198,-0.04799999999999993,-5.09,-0.2410000000000001,0.05,1.0,13.0,0.5,0.0,-0.20000000000000007,-6.8999999999999995,0.0,0
2017,Florida,Wisconsin,4.0,8.0,-4.0,8.0,-1.0,-15.0,-14.0,2.8999999999999915,4.096499999999999,0.028999999999999915,-4.809999999999999,0.595,0.9230769230769231,2.0,13.0,0.5,0.0,0.09999999999999998,3.8,-4.0,1
2017,Wisconsin,Florida,8.0,4.0,4.0,8.0,1.0,15.0,14.0,-2.8999999999999915,-4.096499999999999,-0.028999999999999915,4.809999999999999,-0.595,0.07692307692307693,2.0,13.0,0.5,0.0,-0.09999999999999998,-3.8,4.0,0
2017,Kentucky,UCLA,2.0,3.0,-1.0,8.0,7.0,-3.0,-14.0,0.20000000000000284,4.3149000000000015,0.040999999999999925,8.350000000000001,0.16999999999999993,0.9473684210526316,2.0,13.0,0.0,-5.0,0.09999999999999998,-4.4,1.5,1
2017,UCLA,Kentucky,3.0,2.0,1.0,8.0,-7.0,3.0,14.0,-0.20000000000000284,-4.3149000000000015,-0.040999999999999925,-8.350000000000001,-0.16999999999999993,0.05263157894736842,2.0,13.0,1.0,5.0,-0.09999999999999998,4.4,-1.5,0
2017,North Carolina,Butler,1.0,4.0,-3.0,8.0,4.0,-18.0,-23.0,0.30000000000001137,7.099399999999999,0.051999999999999935,7.770000000000003,0.2410000000000001,0.95,2.0,13.0,0.5,0.0,0.10000000000000009,7.1,-3.5,1
2017,Butler,North Carolina,4.0,1.0,3.0,8.0,-4.0,18.0,23.0,-0.30000000000001137,-7.099399999999999,-0.051999999999999935,-7.770000000000003,-0.2410000000000001,0.05,2.0,13.0,0.5,0.0,-0.10000000000000009,-7.1,3.5,0
2017,South Carolina,Baylor,7.0,3.0,4.0,8.0,-26.0,28.0,18.0,-16.099999999999994,-7.977599999999999,-0.049000000000000044,-6.540000000000001,-0.5810000000000001,0.08333333333333333,2.0,13.0,0.5,0.0,-0.09999999999999998,-3.2,2.5,1
2017,Baylor,South Carolina,3.0,7.0,-4.0,8.0,26.0,-28.0,-18.0,16.099999999999994,7.977599999999999,0.049000000000000044,6.540000000000001,0.5810000000000001,0.9166666666666666,2.0,13.0,0.5,0.0,0.09999999999999998,3.2,-2.5,0
2018,Duke,Syracuse,2.0,11.0,-9.0,8.0,25.0,-63.0,-49.7,61.60000000000001,15.541899999999998,0.135,12.92,0.859,0.9375,1.0,15.0,1.0,16.0,0.20000000000000007,16.599999999999998,-2.5,1
2018,Syracuse,Duke,11.0,2.0,9.0,8.0,-25.0,63.0,49.7,-61.60000000000001,-15.541899999999998,-0.135,-12.92,-0.859,0.0625,1.0,15.0,0.0,-16.0,-0.20000000000000007,-16.599999999999998,2.5,0
2018,Kansas,Clemson,1.0,5.0,-4.0,8.0,24.0,-21.0,-12.600000000000001,0.6000000000000085,2.9695,0.05899999999999994,10.389999999999999,0.4890000000000001,0.9444444444444444,1.0,15.0,0.5,0.0,0.4,4.9,-4.0,1
2018,Clemson,Kansas,5.0,1.0,4.0,8.0,-24.0,21.0,12.600000000000001,-0.6000000000000085,-2.9695,-0.05899999999999994,-10.389999999999999,-0.4890000000000001,0.05555555555555555,1.0,15.0,0.5,0.0,-0.4,-4.9,4.0,0
2018,Texas Tech,Purdue,3.0,2.0,1.0,8.0,1.0,14.0,7.999999999999999,-0.29999999999999716,-4.7239,-0.03499999999999992,-2.979999999999997,-0.16999999999999993,0.05263157894736842,1.0,15.0,0.5,0.0,-0.19999999999999996,-5.6000000000000005,5.0,1
2018,Purdue,Texas Tech,2.0,3.0,-1.0,8.0,-1.0,-14.0,-7.999999999999999,0.29999999999999716,4.7239,0.03499999999999992,2.979999999999997,0.16999999999999993,0.9473684210526316,1.0,15.0,0.5,0.0,0.19999999999999996,5.6000000000000005,-5.0,0
2018,Villanova,West Virginia,1.0,5.0,-4.0,8.0,3.0,-16.0,-9.399999999999999,0.7999999999999972,9.6343,0.03699999999999992,4.469999999999999,0.4890000000000001,0.9444444444444444,1.0,15.0,0.5,0.0,0.20000000000000007,10.3,-0.5,1
2018,West Virginia,Villanova,5.0,1.0,4.0,8.0,-3.0,16.0,9.399999999999999,-0.7999999999999972,-9.6343,-0.03699999999999992,-4.469999999999999,-0.4890000000000001,0.05555555555555555,1.0,15.0,0.5,0.0,-0.20000000000000007,-10.3,0.5,0
2019,Auburn,North Carolina,5.0,1.0,4.0,8.0,-15.0,10.0,7.999999999999999,-0.5,-5.839299999999998,-0.029999999999999916,-5.789999999999999,-0.4890000000000001,0.05555555555555555,2.0,11.0,0.5,0.0,0.09999999999999998,-4.0,4.5,1
2019,North Carolina,Auburn,1.0,5.0,-4.0,8.0,15.0,-10.0,-7.999999999999999,0.5,5.839299999999998,0.029999999999999916,5.789999999999999,0.4890000000000001,0.9444444444444444,2.0,11.0,0.5,0.0,-0.09999999999999998,4.0,-4.5,0
2019,Duke,Virginia Tech,1.0,4.0,-3.0,8.0,23.0,-24.0,-9.0,0.4000000000000057,7.5229,0.039999999999999925,9.32,0.2410000000000001,0.95,2.0,11.0,0.0,-5.0,0.10000000000000009,2.0,0.5,1
2019,Virginia Tech,Duke,4.0,1.0,3.0,8.0,-23.0,24.0,9.0,-0.4000000000000057,-7.5229,-0.039999999999999925,-9.32,-0.2410000000000001,0.05,2.0,11.0,1.0,5.0,-0.10000000000000009,-2.0,-0.5,0
2019,Kentucky,Houston,2.0,3.0,-1.0,8.0,11.0,5.0,-6.7,0.0,4.988399999999999,0.009999999999999898,11.149999999999999,0.16999999999999993,0.9473684210526316,2.0,11.0,0.5,0.0,0.0,-5.399999999999999,1.5,1
2019,Houston,Kentucky,3.0,2.0,1.0,8.0,-11.0,-5.0,6.7,0.0,-4.988399999999999,-0.009999999999999898,-11.149999999999999,-0.16999999999999993,0.05263157894736842,2.0,11.0,0.5,0.0,0.0,5.399999999999999,-1.5,0
2019,Michigan St,LSU,2.0,3.0,-1.0,8.0,6.0,-9.0,-16.3,0.20000000000000284,10.395100000000003,0.04899999999999993,7.9,0.16999999999999993,0.9473684210526316,2.0,11.0,0.5,0.0,0.09999999999999998,5.6000000000000005,-2.5,1
2019,LSU,Michigan St,3.0,2.0,1.0,8.0,-6.0,9.0,16.3,-0.20000000000000284,-10.395100000000003,-0.04899999999999993,-7.9,-0.16999999999999993,0.05263157894736842,2.0,11.0,0.5,0.0,-0.09999999999999998,-5.6000000000000005,2.5,0
2021,Michigan,Florida St,1.0,4.0,-3.0,8.0,,,,,,,,0.2410000000000001,0.95,1.0,18.0,0.5,0.0,0.0,-1.299999999999999,-3.0,1
2021,Florida St,Michigan,4.0,1.0,3.0,8.0,,,,,,,,-0.2410000000000001,0.05,1.0,18.0,0.5,0.0,0.0,1.299999999999999,3.0,0
2021,UCLA,Alabama,11.0,2.0,9.0,8.0,-48.0,35.0,34.599999999999994,-30.200000000000003,-9.0701,-0.050000000000000044,2.6999999999999993,-0.859,0.0625,1.0,18.0,0.5,0.0,-0.30000000000000004,-4.6,4.0,1
2021,Alabama,UCLA,2.0,11.0,-9.0,8.0,48.0,-35.0,-34.599999999999994,30.200000000000003,9.0701,0.050000000000000044,-2.6999999999999993,0.859,0.9375,1.0,18.0,0.5,0.0,0.30000000000000004,4.6,-4.0,0
2021,USC,Oregon,6.0,7.0,-1.0,8.0,9.0,-1.0,-14.700000000000003,6.099999999999994,4.544599999999999,0.05500000000000005,-4.590000000000002,0.086,0.9090909090909091,1.0,18.0,1.0,14.0,-0.20000000000000007,1.2000000000000002,6.0,1
2021,Oregon,USC,7.0,6.0,1.0,8.0,-9.0,1.0,14.700000000000003,-6.099999999999994,-4.544599999999999,-0.05500000000000005,4.590000000000002,-0.086,0.09090909090909091,1.0,18.0,0.0,-14.0,0.20000000000000007,-1.2000000000000002,-6.0,0
2021,Baylor,Arkansas,1.0,3.0,-2.0,8.0,14.0,-6.0,-13.0,0.5999999999999943,7.967700000000001,0.06499999999999995,11.329999999999998,0.19200000000000006,0.7333333333333334,1.0,18.0,0.5,0.0,-0.09999999999999998,-2.1000000000000005,-2.5,1
2021,Arkansas,Baylor,3.0,1.0,2.0,8.0,-14.0,6.0,13.0,-0.5999999999999943,-7.967700000000001,-0.06499999999999995,-11.329999999999998,-0.19200000000000006,0.26666666666666666,1.0,18.0,0.5,0.0,0.09999999999999998,2.1000000000000005,2.5,0
2022,Kansas,Providence,1.0,4.0,-3.0,8.0,16.0,-14.0,-36.3,2.0,11.612300000000001,0.11599999999999999,16.200000000000003,0.2410000000000001,0.95,0.0,17.0,0.5,0.0,0.10000000000000009,5.1,0.0,1
2022,Providence,Kansas,4.0,1.0,3.0,8.0,-16.0,14.0,36.3,-2.0,-11.612300000000001,-0.11599999999999999,-16.200000000000003,-0.2410000000000001,0.05,0.0,17.0,0.5,0.0,-0.10000000000000009,-5.1,0.0,0
2022,Miami FL,Iowa St,10.0,11.0,-1.0,8.0,-22.0,-30.0,8.0,-3.0,-1.3252000000000006,-0.03600000000000003,4.499999999999999,0.017,0.9166666666666666,0.0,17.0,0.5,0.0,0.09999999999999998,7.8999999999999995,-2.5,1
2022,Iowa St,Miami FL,11.0,10.0,1.0,8.0,22.0,30.0,-8.0,3.0,1.3252000000000006,0.03600000000000003,-4.499999999999999,-0.017,0.08333333333333333,0.0,17.0,0.5,0.0,-0.09999999999999998,-7.8999999999999995,2.5,0
2022,North Carolina,UCLA,8.0,4.0,4.0,8.0,-18.0,9.0,17.7,-4.099999999999994,-8.801300000000001,-0.06700000000000006,-7.279999999999998,-0.595,0.07692307692307693,0.0,17.0,0.5,0.0,0.0,-1.4000000000000004,4.0,1
