season,team_a,team_b,seed_a,seed_b,seed_diff,round_num,resume_diff,elo_diff,b_power_diff,r_score_diff,kadj_em_diff,bart_diff,preseason_em_diff,seed_champ_pct_diff,seed_a_upset_rate_vs_seed_b,season_upsets_round,season_upsets_total,h2h_win_pct,h2h_point_diff,last10_win_pct_diff,last10_margin_diff,path_beaten_strength_diff,label
2009,Xavier,Pittsburgh,4.0,1.0,3.0,16.0,-22.0,23.0,23.0,-1.2000000000000028,-10.3826,-0.06299999999999994,,-0.2410000000000001,0.3333333333333333,0.0,9.0,0.5,0.0,-0.10000000000000009,4.5,-1.0,0
2009,Villanova,Duke,3.0,2.0,1.0,16.0,-7.0,6.0,10.0,-0.20000000000000284,-3.6202999999999967,-0.029999999999999916,,-0.16999999999999993,0.043478260869565216,0.0,9.0,0.5,0.0,-0.09999999999999998,-0.20000000000000018,1.0,1
2009,Duke,Villanova,2.0,3.0,-1.0,16.0,7.0,-6.0,-10.0,0.20000000000000284,3.6202999999999967,0.029999999999999916,,0.16999999999999993,0.9565217391304348,0.0,9.0,0.5,0.0,0.09999999999999998,0.20000000000000018,-1.0,0
2009,Louisville,Arizona,1.0,12.0,-11.0,16.0,22.0,-67.0,-31.0,45.400000000000006,9.354299999999999,0.09999999999999998,,0.9530000000000001,0.9285714285714286,0.0,9.0,0.5,0.0,0.5,10.1,-3.5,1
2009,Arizona,Louisville,12.0,1.0,11.0,16.0,-22.0,67.0,31.0,-45.400000000000006,-9.354299999999999,-0.09999999999999998,,-0.9530000000000001,0.07142857142857142,0.0,9.0,0.5,0.0,-0.5,-10.1,3.5,0
2009,Michigan St,Kansas,2.0,3.0,-1.0,16.0,4.0,-5.0,1.0,0.10000000000000853,-0.347999999999999,-0.009000000000000008,,0.16999999999999993,0.9565217391304348,0.0,9.0,1.0,13.0,0.0,-4.9,0.0,1
2009,Kansas,Michigan St,3.0,2.0,1.0,16.0,-4.0,5.0,-1.0,-0.10000000000000853,0.347999999999999,0.009000000000000008,,-0.16999999999999993,0.043478260869565216,0.0,9.0,0.0,-13.0,0.0,4.9,0.0,0
2009,North Carolina,Gonzaga,1.0,4.0,-3.0,16.0,8.0,-6.0,-2.0,1.0,2.6040000000000028,0.008000000000000007,,0.2410000000000001,0.6666666666666667,0.0,9.0,0.5,0.0,-0.19999999999999996,-10.7,0.5,1
2009,Gonzaga,North Carolina,4.0,1.0,3.0,16.0,-8.0,6.0,2.0,-1.0,-2.6040000000000028,-0.008000000000000007,,-0.2410000000000001,0.3333333333333333,0.0,9.0,0.5,0.0,0.19999999999999996,10.7,-0.5,0
2010,Xavier,Pittsburgh,6.0,3.0,3.0,16.0,-29.0,-14.0,-4.0,-2.5999999999999943,1.0503,0.014000000000000012,,-0.49500000000000005,0.058823529411764705,2.0,16.0,0.5,0.0,0.09999999999999998,4.5,3.0,1
2010,Pittsburgh,Xavier,3.0,6.0,-3.0,16.0,29.0,14.0,4.0,2.5999999999999943,-1.0503,-0.014000000000000012,,0.49500000000000005,0.9411764705882353,2.0,16.0,0.5,0.0,-0.09999999999999998,-4.5,-3.0,0
2010,Butler,Syracuse,5.0,1.0,4.0,16.0,-36.0,-1.0,19.0,-0.7000000000000028,-7.559100000000001,-0.05799999999999994,,-0.4890000000000001,0.3684210526315789,2.0,16.0,0.5,0.0,0.30000000000000004,4.9,-0.5,1
2010,Syracuse,Butler,1.0,5.0,-4.0,16.0,36.0,1.0,-19.0,0.7000000000000028,7.559100000000001,0.05799999999999994,,0.4890000000000001,0.631578947368421,2.0,16.0,0.5,0.0,-0.30000000000000004,-4.9,0.5,0
2010,Kansas St,Xavier,2.0,6.0,-4.0,16.0,,,,,,,,0.665,0.8125,2.0,16.0,1.0,15.0,-0.20000000000000007,-4.199999999999999,0.0,1
2010,Xavier,Kansas St,6.0,2.0,4.0,16.0,,,,,,,,-0.665,0.1875,2.0,16.0,0.0,-15.0,0.20000000000000007,4.199999999999999,0.0,0
2010,Kentucky,Cornell,1.0,12.0,-11.0,16.0,98.0,-17.0,-52.0,89.7,11.357700000000001,0.1419999999999999,,0.9530000000000001,0.9285714285714286,2.0,16.0,0.5,0.0,0.0,2.0999999999999996,-8.0,1
2010,Cornell,Kentucky,12.0,1.0,11.0,16.0,-98.0,17.0,52.0,-89.7,-11.357700000000001,-0.1419999999999999,,-0.9530000000000001,0.07142857142857142,2.0,16.0,0.5,0.0,0.0,-2.0999999999999996,8.0,0
2010,West Virginia,Washington,2.0,11.0,-9.0,16.0,31.0,-27.0,-29.0,12.600000000000009,7.8215,0.052000000000000046,,0.859,0.6923076923076923,2.0,16.0,0.5,0.0,0.0,-4.0,-8.0,1
2010,Washington,West Virginia,11.0,2.0,9.0,16.0,-31.0,27.0,29.0,-12.600000000000009,-7.8215,-0.052000000000000046,,-0.859,0.3076923076923077,2.0,16.0,0.5,0.0,0.0,4.0,8.0,0
2010,Baylor,St Mary's CA,3.0,10.0,-7.0,16.0,36.0,-14.0,-15.0,12.899999999999991,3.9949000000000012,0.04600000000000004,,0.672,0.8333333333333334,2.0,16.0,0.5,0.0,0.0,-0.40000000000000036,-8.0,1
2010,St Mary's CA,Baylor,10.0,3.0,7.0,16.0,-36.0,14.0,15.0,-12.899999999999991,-3.9949000000000012,-0.04600000000000004,,-0.672,0.16666666666666666,2.0,16.0,0.5,0.0,0.0,0.40000000000000036,8.0,0
2010,Duke,Purdue,1.0,4.0,-3.0,16.0,4.0,-9.0,-12.0,0.20000000000000284,8.953,0.03699999999999992,,0.2410000000000001,0.6666666666666667,2.0,16.0,0.5,0.0,0.09999999999999998,11.6,-3.0,1
2010,Purdue,Duke,4.0,1.0,3.0,16.0,-4.0,9.0,12.0,-0.20000000000000284,-8.953,-0.03699999999999992,,-0.2410000000000001,0.3333333333333333,2.0,16.0,0.5,0.0,-0.09999999999999998,-11.6,3.0,0
2010,Michigan St,Northern Iowa,5.0,9.0,-4.0,16.0,17.0,25.0,-11.0,-0.5999999999999943,2.0326999999999984,0.015000000000000013,,0.386,0.8181818181818181,2.0,16.0,0.5,0.0,-0.10000000000000009,-4.2,-3.5,1
2010,Northern Iowa,Michigan St,9.0,5.0,4.0,16.0,-17.0,-25.0,11.0,0.5999999999999943,-2.0326999999999984,-0.015000000000000013,,-0.386,0.18181818181818182,2.0,16.0,0.5,0.0,0.10000000000000009,4.2,3.5,0
2011,Marquette,Syracuse,11.0,3.0,8.0,16.0,-13.0,46.0,15.0,-33.5,-4.499700000000001,-0.04200000000000004,,-0.6890000000000001,0.05555555555555555,3.0,16.0,1.0,6.0,-0.09999999999999998,-6.0,8.0,1
2011,Syracuse,Marquette,3.0,11.0,-8.0,16.0,13.0,-46.0,-15.0,33.5,4.499700000000001,0.04200000000000004,,0.6890000000000001,0.9444444444444444,3.0,16.0,0.0,-6.0,0.09999999999999998,6.0,-8.0,0
2011,North Carolina,Washington,2.0,7.0,-5.0,16.0,6.0,-28.0,2.0,4.5,-0.6709999999999994,0.0010000000000000009,,0.751,0.9473684210526316,3.0,16.0,0.5,0.0,0.20000000000000007,0.40000000000000036,-5.0,1
2011,Washington,North Carolina,7.0,2.0,5.0,16.0,-6.0,28.0,-2.0,-4.5,0.6709999999999994,-0.0010000000000000009,,-0.751,0.05263157894736842,3.0,16.0,0.5,0.0,-0.20000000000000007,-0.40000000000000036,5.0,0
2011,Ohio St,George Mason,1.0,8.0,-7.0,16.0,33.0,-18.0,-25.0,7.099999999999994,13.9224,0.11199999999999999,,0.8360000000000001,0.9375,3.0,16.0,0.5,0.0,0.0,4.300000000000001,-7.0,1
2011,George Mason,Ohio St,8.0,1.0,7.0,16.0,-33.0,18.0,25.0,-7.099999999999994,-13.9224,-0.11199999999999999,,-0.8360000000000001,0.0625,3.0,16.0,0.5,0.0,0.0,-4.300000000000001,7.0,0
2011,VCU,Purdue,11.0,3.0,8.0,16.0,-23.0,40.0,76.0,-76.4,-16.861530000000002,-0.22699999999999998,,-0.6890000000000001,0.05555555555555555,3.0,16.0,0.5,0.0,-0.30000000000000004,-7.999999999999999,5.5,1
2011,Purdue,VCU,3.0,11.0,-8.0,16.0,23.0,-40.0,-76.0,76.4,16.861530000000002,0.22699999999999998,,0.6890000000000001,0.9444444444444444,3.0,16.0,0.5,0.0,0.30000000000000004,7.999999999999999,-5.5,0
2011,Arizona,Duke,5.0,1.0,4.0,16.0,-44.0,16.0,22.0,-4.400000000000006,-10.664099999999998,-0.06499999999999995,,-0.4890000000000001,0.3684210526315789,3.0,16.0,0.5,0.0,-0.10000000000000009,-11.8,4.0,1
2011,Duke,Arizona,1.0,5.0,-4.0,16.0,44.0,-16.0,-22.0,4.400000000000006,10.664099999999998,0.06499999999999995,,0.4890000000000001,0.631578947368421,3.0,16.0,0.5,0.0,0.10000000000000009,11.8,-4.0,0
2011,Butler,Wisconsin,8.0,4.0,4.0,16.0,-36.0,13.0,36.0,-55.8,-10.6042,-0.09999999999999998,,-0.595,0.36363636363636365,3.0,16.0,0.5,0.0,0.30000000000000004,7.199999999999999,4.0,1
2011,Wisconsin,Butler,4.0,8.0,-4.0,16.0,36.0,-13.0,-36.0,55.8,10.6042,0.09999999999999998,,0.595,0.6363636363636364,3.0,16.0,0.5,0.0,-0.30000000000000004,-7.199999999999999,-4.0,0
2011,Connecticut,San Diego St,3.0,2.0,1.0,16.0,,,,,,,,-0.16999999999999993,0.043478260869565216,3.0,16.0,0.5,0.0,-0.09999999999999998,-2.0,1.0,1
2011,San Diego St,Connecticut,2.0,3.0,-1.0,16.0,,,,,,,,0.16999999999999993,0.9565217391304348,3.0,16.0,0.5,0.0,0.09999999999999998,2.0,-1.0,0
2011,Florida,BYU,2.0,3.0,-1.0,16.0,-4.0,6.0,10.0,-0.20000000000000284,-3.9411999999999985,-0.028000000000000025,,0.16999999999999993,0.9565217391304348,3.0,16.0,0.5,0.0,0.0,0.7999999999999989,1.5,1
2011,BYU,Florida,3.0,2.0,1.0,16.0,4.0,-6.0,-10.0,0.20000000000000284,3.9411999999999985,0.028000000000000025,,-0.16999999999999993,0.043478260869565216,3.0,16.0,0.5,0.0,0.0,-0.7999999999999989,-1.5,0
2012,NC State,Georgetown,11.0,3.0,8.0,16.0,-66.0,27.0,30.0,-84.0,-7.194600000000001,-0.08400000000000007,-2.9800000000000004,-0.6890000000000001,0.05555555555555555,2.0,13.0,0.5,0.0,-0.09999999999999998,-3.1000000000000005,8.0,1
2012,Georgetown,NC State,3.0,11.0,-8.0,16.0,66.0,-27.0,-30.0,84.0,7.194600000000001,0.08400000000000007,2.9800000000000004,0.6890000000000001,0.9444444444444444,2.0,13.0,0.5,0.0,0.09999999999999998,3.1000000000000005,-8.0,0
2012,North Carolina,Creighton,1.0,8.0,-7.0,16.0,27.0,-7.0,-20.0,2.200000000000003,9.1909,0.09999999999999998,18.330000000000002,0.8360000000000001,0.9375,2.0,13.0,0.5,0.0,0.09999999999999998,8.799999999999999,-7.0,1
2012,Creighton,North Carolina,8.0,1.0,7.0,16.0,-27.0,7.0,20.0,-2.200000000000003,-9.1909,-0.09999999999999998,-18.330000000000002,-0.8360000000000001,0.0625,2.0,13.0,0.5,0.0,-0.09999999999999998,-8.799999999999999,7.0,0
2012,Ohio,South Florida,13.0,12.0,1.0,16.0,-34.0,-13.0,7.0,-2.0,-0.6943999999999999,0.0,-2.2299999999999995,-0.04,0.08333333333333333,2.0,13.0,0.5,0.0,0.20000000000000007,3.8999999999999995,4.5,1
2012,South Florida,Ohio,12.0,13.0,-1.0,16.0,34.0,13.0,-7.0,2.0,0.6943999999999999,0.0,2.2299999999999995,0.04,0.9166666666666666,2.0,13.0,0.5,0.0,-0.20000000000000007,-3.8999999999999995,-4.5,0
2012,Xavier,Lehigh,10.0,15.0,-5.0,16.0,87.0,15.0,-27.0,63.2,2.6976700000000005,0.08300000000000007,17.169999999999998,0.135,0.9090909090909091,2.0,13.0,0.5,0.0,-0.30000000000000004,-10.4,-5.0,1
2012,Lehigh,Xavier,15.0,10.0,5.0,16.0,-87.0,-15.0,27.0,-63.2,-2.6976700000000005,-0.08300000000000007,-17.169999999999998,-0.135,0.09090909090909091,2.0,13.0,0.5,0.0,0.30000000000000004,10.4,5.0,0
2012,Florida,Marquette,7.0,3.0,4.0,16.0,-11.0,21.0,-2.0,-2.1000000000000085,0.9543999999999997,0.017000000000000015,2.879999999999999,-0.5810000000000001,0.3333333333333333,2.0,13.0,0.5,0.0,-0.20000000000000007,-0.5999999999999996,-2.5,1
2012,Marquette,Florida,3.0,7.0,-4.0,16.0,11.0,-21.0,2.0,2.1000000000000085,-0.9543999999999997,-0.017000000000000015,-2.879999999999999,0.5810000000000001,0.6666666666666667,2.0,13.0,0.5,0.0,0.20000000000000007,0.5999999999999996,2.5,0
2012,Louisville,Michigan St,4.0,1.0,3.0,16.0,-9.0,11.0,17.0,-0.30000000000001137,-10.002200000000002,-0.05599999999999994,4.280000000000001,-0.2410000000000001,0.3333333333333333,2.0,13.0,0.5,0.0,-0.10000000000000009,-5.8,3.5,1
2012,Michigan St,Louisville,1.0,4.0,-3.0,16.0,9.0,-11.0,-17.0,0.30000000000001137,10.002200000000002,0.05599999999999994,-4.280000000000001,0.2410000000000001,0.6666666666666667,2.0,13.0,0.5,0.0,0.10000000000000009,5.8,-3.5,0
2012,Ohio St,Cincinnati,2.0,6.0,-4.0,16.0,9.0,-18.0,-35.0,4.200000000000003,14.759299999999998,0.10099999999999998,13.39,0.665,0.8125,2.0,13.0,0.5,0.0,-0.10000000000000009,3.9,-4.0,1
2012,Cincinnati,Ohio St,6.0,2.0,4.0,16.0,-9.0,18.0,35.0,-4.200000000000003,-14.759299999999998,-0.10099999999999998,-13.39,-0.665,0.1875,2.0,13.0,0.5,0.0,0.10000000000000009,-3.9,4.0,0
2012,Syracuse,Wisconsin,1.0,4.0,-3.0,16.0,12.0,-19.0,-1.0,0.5999999999999943,2.2094000000000023,0.007000000000000006,2.75,0.2410000000000001,0.6666666666666667,2.0,13.0,0.5,0.0,0.20000000000000007,3.0,-3.0,1
2012,Wisconsin,Syracuse,4.0,1.0,3.0,16.0,-12.0,19.0,1.0,-0.5999999999999943,-2.2094000000000023,-0.007000000000000006,-2.75,-0.2410000000000001,0.3333333333333333,2.0,13.0,0.5,0.0,-0.20000000000000007,-3.0,3.0,0
2013,Kansas,North Carolina,1.0,8.0,-7.0,16.0,50.0,-19.0,-26.0,5.800000000000011,8.2577,0.08099999999999996,1.1900000000000013,0.8360000000000001,0.9375,2.0,14.0,0.5,0.0,0.09999999999999998,7.6,-7.0,1
2013,North Carolina,Kansas,8.0,1.0,7.0,16.0,-50.0,19.0,26.0,-5.800000000000011,-8.2577,-0.08099999999999996,-1.1900000000000013,-0.8360000000000001,0.0625,2.0,14.0,0.5,0.0,-0.09999999999999998,-7.6,7.0,0
2013,La Salle,Mississippi,13.0,12.0,1.0,16.0,4.0,7.0,22.0,-18.700000000000003,-3.2205000000000013,0.009000000000000008,0.34999999999999964,-0.04,0.08333333333333333,2.0,14.0,0.5,0.0,-0.10000000000000009,-4.3999999999999995,-3.5,1
2013,Mississippi,La Salle,12.0,13.0,-1.0,16.0,-4.0,-7.0,-22.0,18.700000000000003,3.2205000000000013,-0.009000000000000008,-0.34999999999999964,0.04,0.9166666666666666,2.0,14.0,0.5,0.0,0.10000000000000009,4.3999999999999995,3.5,0
2013,Miami FL,Illinois,2.0,7.0,-5.0,16.0,10.0,-48.0,-31.0,6.6000000000000085,7.1457,0.05700000000000005,3.2699999999999996,0.751,0.9473684210526316,2.0,14.0,0.5,0.0,0.09999999999999998,6.2,-5.0,1
2013,Illinois,Miami FL,7.0,2.0,5.0,16.0,-10.0,48.0,31.0,-6.6000000000000085,-7.1457,-0.05700000000000005,-3.2699999999999996,-0.751,0.05263157894736842,2.0,14.0,0.5,0.0,-0.09999999999999998,-6.2,5.0,0
2013,Ohio St,Iowa St,2.0,10.0,-8.0,16.0,35.0,-41.0,-29.0,31.0,8.874099999999999,0.07799999999999996,15.850000000000001,0.842,0.9375,2.0,14.0,0.5,0.0,0.20000000000000007,4.0,-8.0,1
2013,Iowa St,Ohio St,10.0,2.0,8.0,16.0,-35.0,41.0,29.0,-31.0,-8.874099999999999,-0.07799999999999996,-15.850000000000001,-0.842,0.0625,2.0,14.0,0.5,0.0,-0.20000000000000007,-4.0,8.0,0
2013,Marquette,Miami FL,3.0,2.0,1.0,16.0,-11.0,10.0,12.0,-0.5,-3.6302999999999983,-0.02300000000000002,1.1500000000000004,-0.16999999999999993,0.043478260869565216,2.0,14.0,0.5,0.0,0.10000000000000009,-3.4000000000000004,5.0,1
2013,Miami FL,Marquette,2.0,3.0,-1.0,16.0,11.0,-10.0,-12.0,0.5,3.6302999999999983,0.02300000000000002,-1.1500000000000004,0.16999999999999993,0.9565217391304348,2.0,14.0,0.5,0.0,-0.10000000000000009,3.4000000000000004,-5.0,0
2013,Ohio St,Arizona,2.0,6.0,-4.0,16.0,9.0,-16.0,-10.0,0.4000000000000057,4.637699999999999,0.029999999999999916,8.810000000000002,0.665,0.8125,2.0,14.0,0.5,0.0,0.30000000000000004,3.9000000000000004,-2.5,1
2013,Arizona,Ohio St,6.0,2.0,4.0,16.0,-9.0,16.0,10.0,-0.4000000000000057,-4.637699999999999,-0.029999999999999916,-8.810000000000002,-0.665,0.1875,2.0,14.0,0.5,0.0,-0.30000000000000004,-3.9000000000000004,2.5,0
2013,Syracuse,Indiana,4.0,1.0,3.0,16.0,-16.0,9.0,9.0,-0.30000000000001137,-7.358999999999998,-0.03699999999999992,-4.98,-0.2410000000000001,0.3333333333333333,2.0,14.0,0.5,0.0,-0.09999999999999998,-1.9000000000000004,0.0,1
2013,Indiana,Syracuse,1.0,4.0,-3.0,16.0,16.0,-9.0,-9.0,0.30000000000001137,7.358999999999998,0.03699999999999992,4.98,0.2410000000000001,0.6666666666666667,2.0,14.0,0.5,0.0,0.09999999999999998,1.9000000000000004,0.0,0
2013,Wichita St,La Salle,9.0,13.0,-4.0,16.0,,,,,,,,0.118,0.9,2.0,14.0,0.5,0.0,0.0,1.4999999999999996,4.0,1
2013,La Salle,Wichita St,13.0,9.0,4.0,16.0,,,,,,,,-0.118,0.1,2.0,14.0,0.5,0.0,0.0,-1.4999999999999996,-4.0,0
2014,Stanford,Kansas,10.0,2.0,8.0,16.0,-32.0,30.0,29.0,-18.5,-9.405199999999999,-0.10000000000000009,-6.199999999999999,-0.842,0.0625,3.0,19.0,0.5,0.0,-0.09999999999999998,-7.4,8.0,1
2014,Kansas,Stanford,2.0,10.0,-8.0,16.0,32.0,-30.0,-29.0,18.5,9.405199999999999,0.10000000000000009,6.199999999999999,0.842,0.9375,3.0,19.0,0.5,0.0,0.09999999999999998,7.4,-8.0,0
2014,Tennessee,Mercer,11.0,14.0,-3.0,16.0,83.0,-31.0,-84.0,58.0,14.277470000000001,0.2300000000000001,11.899999999999999,0.113,0.9090909090909091,3.0,19.0,0.5,0.0,0.0,4.6,-5.5,1
2014,Mercer,Tennessee,14.0,11.0,3.0,16.0,-83.0,31.0,84.0,-58.0,-14.277470000000001,-0.2300000000000001,-11.899999999999999,-0.113,0.09090909090909091,3.0,19.0,0.5,0.0,0.0,-4.6,5.5,0
2014,UCLA,SF Austin,4.0,12.0,-8.0,16.0,,,,,,,,0.712,0.9230769230769231,3.0,19.0,0.5,0.0,-0.30000000000000004,-6.6000000000000005,-8.0,1
2014,SF Austin,UCLA,12.0,4.0,8.0,16.0,,,,,,,,-0.712,0.07692307692307693,3.0,19.0,0.5,0.0,0.30000000000000004,6.6000000000000005,8.0,0
2014,Virginia,Memphis,1.0,8.0,-7.0,16.0,15.0,-39.0,-39.0,10.0,11.498099999999999,0.08999999999999997,-0.8999999999999986,0.8360000000000001,0.9375,3.0,19.0,0.5,0.0,0.30000000000000004,11.6,-7.0,1
2014,Memphis,Virginia,8.0,1.0,7.0,16.0,-15.0,39.0,39.0,-10.0,-11.498099999999999,-0.08999999999999997,0.8999999999999986,-0.8360000000000001,0.0625,3.0,19.0,0.5,0.0,-0.30000000000000004,-11.6,7.0,0
2014,Arizona,San Diego St,1.0,4.0,-3.0,16.0,,,,,,,,0.2410000000000001,0.6666666666666667,3.0,19.0,1.0,9.0,0.0,4.799999999999999,0.5,1
2014,San Diego St,Arizona,4.0,1.0,3.0,16.0,,,,,,,,-0.2410000000000001,0.3333333333333333,3.0,19.0,0.0,-9.0,0.0,-4.799999999999999,-0.5,0
2014,Dayton,Stanford,11.0,10.0,1.0,16.0,1.0,-6.0,22.0,-13.100000000000009,-3.0121,-0.038999999999999924,-6.200000000000001,-0.017,0.1,3.0,19.0,0.5,0.0,0.20000000000000007,2.9,2.5,1
2014,Stanford,Dayton,10.0,11.0,-1.0,16.0,-1.0,6.0,-22.0,13.100000000000009,3.0121,0.038999999999999924,6.200000000000001,0.017,0.9,3.0,19.0,0.5,0.0,-0.20000000000000007,-2.9,-2.5,0
2014,Florida,UCLA,1.0,4.0,-3.0,16.0,18.0,-14.0,-10.0,0.5999999999999943,5.553100000000001,0.04499999999999993,8.399999999999999,0.2410000000000001,0.6666666666666667,3.0,19.0,0.5,0.0,0.30000000000000004,6.4,0.5,1
2014,UCLA,Florida,4.0,1.0,3.0,16.0,-18.0,14.0,10.0,-0.5999999999999943,-5.553100000000001,-0.04499999999999993,-8.399999999999999,-0.2410000000000001,0.3333333333333333,3.0,19.0,0.5,0.0,-0.30000000000000004,-6.4,-0.5,0
2014,Wisconsin,Baylor,2.0,6.0,-4.0,16.0,6.0,-14.0,-20.0,2.4000000000000057,5.940799999999999,0.07900000000000007,1.3000000000000007,0.665,0.8125,3.0,19.0,0.5,0.0,0.0,1.1999999999999993,-4.0,1
2014,Baylor,Wisconsin,6.0,2.0,4.0,16.0,-6.0,14.0,20.0,-2.4000000000000057,-5.940799999999999,-0.07900000000000007,-1.3000000000000007,-0.665,0.1875,3.0,19.0,0.5,0.0,0.0,-1.1999999999999993,4.0,0
